"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,7821.06363636364,20921.7272727273,58109.6363636364,1.32181818181818,-6.77534799284886,-4.70292093384838,-5.300041406578,-6.44118766508373,-0.984216871715755,-5.24410589538803,-5.19364133031424,-5.35524084761634,-7.89974644802441,-5.9896767962096,-3.90214167571002,-3.79328885716527,-1.78101210402497,0.168467554181818,-7.65690767138727,-6.54551363002555,-6.70193593001021,-7.25137392255517,-3.05360635305105,-6.55957392959337,-6.82611774511849,-6.77748253490832,-7.53751639007768,-6.33319980629806,-4.99838516272327,-5.88529165303519,-4.72826321039428,0.0088418140009814,8.72842602742352,9.19579802455276,8.16320342458908,4.74869687800914,9.48720661262688,1.6775116691311,2.30253872631913,4.4952405169627,3.56736199121857,3.41311957865995,5.50367524145641,4.02286597407827,29.55260302,7.52600834599864,5.24743376401479,4.05990305548657,0.639182988287556,4.86509082338325,-3.59288688900561,-2.18566458031479,0.217755396444354,-0.418208658318906,-0.294971212469768,1.58428149655361,-0.610934858970978,2.955260302
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,8011.50909090909,21790,55455.7272727273,1.31272727272727,-6.93932816737544,-4.8830962526615,-5.86371805445566,-6.71413024183406,-2.0392977374883,-6.32270453151162,-5.21509782886683,-5.19223648665384,-7.86360591620924,-6.05646177425896,-3.7328424467469,-3.78393611949774,-1.86018663091759,0.155643579727273,-7.97167189290915,-6.66593791212598,-6.66881676652407,-7.69244572806907,-3.9800749884949,-6.87479845589646,-7.09298933730141,-6.45084476281988,-7.17635141599611,-6.22272919578204,-6.04643869153261,-6.0252510011385,-5.64491749851195,0.00353544024995901,8.69424168200086,9.21515320568939,8.08609052420884,4.66120673160248,9.2206794817005,1.68813441290027,2.59941752888562,4.58289379681246,3.99017343155803,3.35929624952674,5.5400177749991,3.92536082473345,26.05373802,7.57998083927673,6.48303970788502,5.21405591740221,1.71006283701951,6.36105409025073,-1.45405278057066,-0.769135150803154,1.6470122260151,0.787378696997876,0.0152087858633285,1.1848159020045,-0.209541604890297,2.605373802
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,7881.69166666667,20826.0833333333,59943.75,1.42416666666667,-6.68102517592566,-4.58178759476768,-5.22884252108546,-6.27932762454784,-0.726829206061716,-5.38276943911322,-5.14147792938641,-5.23941247566548,-6.66736554847794,-5.41300510052541,-3.46897105126468,-3.77840738720022,-1.79538238631713,0.166063939583333,-7.59247961013058,-6.56559836863925,-6.94316908844971,-7.23165890371131,-2.64503232522286,-6.06759888467279,-6.88670499715546,-6.09006808533244,-6.36220546560354,-6.53629205674049,-4.94710112232496,-6.32723372715107,-5.33339456068554,0.0048276544419602,7.83081658748666,8.84805845717108,7.08969149320785,4.10532182269821,10.4199476085342,3.08229080460771,2.35026307606215,3.84363834301598,4.91283945473156,2.37358497947831,4.71552387896197,3.0845193619096,25.38306341,6.75376796832608,5.05889423782801,2.95607883350793,-0.651329446432959,5.03129705680506,-0.958944021984729,-2.09749687462427,-1.32176483877281,0.14361561439014,-1.47790410239984,-0.0261878314731951,-1.47865828619827,2.538306341
"Bird Island","BI10","BI10.13",519,491,492,491.5,8384.23636363636,21587.2727272727,62373.4545454545,1.33818181818182,-7.60916449247768,-4.75587419043616,-6.18945847332884,-6.77725280231641,-0.851740662043085,-5.19528697800104,-5.22578134297422,-5.06552536673959,-6.46402980992085,-6.22841706389754,-3.77688539848274,-3.91830831177673,-1.79712249220259,0.165775222090909,-8.03997435078347,-6.86816439251174,-7.34055446617511,-7.68635916715111,-1.97182210410623,-6.15776519191425,-6.53375337717938,-6.87430979338071,-6.56976951357711,-6.52779989853764,-5.95982102861415,-5.9185817936401,-5.57956487358446,0.00377420733916301,6.67261526018673,8.85543266284345,5.73004757674072,4.17170682131633,9.8575508967614,2.69581035284315,2.68707445152709,4.36482993628612,4.55133415062563,1.24418021553255,4.88149917134404,1.97143872906133,38.12452987,5.72294429177543,3.80461307070051,1.41489231864553,0.0993497497442033,5.24858047034423,-1.45189078991115,-2.55598648031698,-0.460264660133827,0.737539703550063,-2.96935345414145,0.120552047291572,-1.78641904073522,3.812452987
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,8490.03636363636,21632,65648.6363636364,1.41363636363636,-7.14720239954192,-4.58530977268075,-5.74243920374443,-6.50827566540971,-0.505082239344033,-5.45112006497022,-5.27608121651538,-5.17353988279747,-6.86864957981803,-6.60780442551017,-3.71974218994577,-3.93009281979482,-1.80589292258588,0.164327659181818,-7.72242028943489,-6.3965076073899,-6.41093173062883,-7.31375576360322,-1.29991093160162,-6.14476125832632,-7.12692342558365,-6.62851007716603,-6.95791983764145,-6.57359688633267,-5.37808011372321,-5.76164944559895,-5.10631938494629,0.00605834033624731,8.05939654297178,9.10941512949219,7.20597774875768,4.47682326820407,9.74492905252694,1.42016149053647,2.61477393442688,4.59845486067839,4.04373556119629,2.66115348442915,5.4136321336454,3.36161079870668,23.11355335,6.9668034560387,4.8032238951267,2.70516375064265,0.189053771993782,3.87295380012497,-3.96278444127753,-2.02500122875375,1.66939330368335,-1.96955079503164,-1.83604713099144,0.937074323357795,-1.52682012313101,2.311355335
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-30.6269230769231,19465.1538461538,53638,1.33384615384615,-6.04243518581223,-4.25228972791561,-5.46604506004644,-5.52289924198415,-1.40319761691978,-5.94946108470025,-5.22416338302512,-5.63136693279567,-7.76319039527137,-5.68259310313113,-3.8089628609501,-3.85430421960346,-1.779584838515,0.168708173846154,-7.50526889456456,-6.61585614028262,-6.22341702602882,-6.96767652007259,-3.21691563658033,-6.61145788176942,-6.72479811291725,-6.52233666784996,-7.28701822933959,-6.00057065075982,-5.85909378103311,-5.55450155968723,-5.42161765330934,0.00441999096080199,8.60221029700123,9.67710058327398,7.38219575149067,6.00988763234206,9.5943967832687,1.57923542890019,1.60257836181889,3.14113239669114,3.74234655648046,2.84100968171623,5.32139353241645,2.17378361734071,20.52199678,5.20001241508824,5.69250688511888,3.52371351289914,0.806880445620664,4.9273511934466,-2.15464139094524,-2.14817649500197,-1.82071273286511,-0.470781541340906,-0.500033777449337,1.06688021817228,-2.10930307213894,2.052199678
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-1.38846153846154,18793.5384615385,53598.8461538462,1.42153846153846,-5.85449455184597,-4.10325130747022,-5.14295088596182,-5.23583223722525,-0.998108842663838,-5.75953630774717,-5.14649138569691,-5.78560559533693,-8.21703696124596,-5.12495236591645,-3.46390936815143,-3.86704639656279,-1.71024960375817,0.180820653461538,-7.3724683682819,-5.73743576907222,-5.91033233538558,-6.56012033180301,-3.05578958127271,-6.77543499553323,-7.03405153985081,-6.51588056620715,-7.52505503440065,-5.77085248515813,-4.97792504155659,-5.79029379353282,-5.13092388746041,0.00591109684603813,8.69546996509277,9.71647584295073,7.5164228670614,5.90479756735227,9.69213420221314,1.68692356353095,1.70606525222041,3.36250920719164,3.56730361985049,3.09878037554298,5.36821733176771,2.20947403720299,28.41964251,4.67251539936495,4.71082809022155,3.36232830014589,1.56965451858973,5.03567072141488,-3.14139017599241,-2.08374011934098,-2.66977733605351,-1.03786656641992,-1.07460739445304,0.911467151090821,-1.81908278227855,2.841964251
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,27.85,19866.3076923077,66045.0769230769,1.38538461538462,-5.46672528528958,-3.91362535137693,-4.93211526309397,-5.25210928818925,-0.116101270374488,-5.17803883624169,-5.01137127696158,-5.59189544796458,-7.87537711888201,-5.40881839197405,-3.38656254961934,-3.84397676727399,-1.68132671503564,0.186126874846154,-6.531502962967,-5.7964681777963,-6.60296608136506,-6.76575272689568,-2.15505577208174,-6.37196626465297,-6.67445478179211,-6.40647174701406,-7.53586418634932,-6.56135961747132,-5.31465617056437,-5.57038943736087,-4.77394216730222,0.0084470149463899,8.5817542474874,9.64083569746842,7.51345134442727,5.7543649060405,9.73713427247931,1.5940914599106,1.58939385885694,3.34601295857279,3.46359276291516,3.02828290357912,5.25655596373445,2.15429289939153,70.38997719,4.62890924750774,3.8316927071544,1.8584590339405,1.12899201276076,5.54407373718118,-2.82875717354849,-1.5854650807751,-1.20088831957711,-1.63587374517522,-0.883740101365042,-1.46887775827996,-2.76558803632511,7.038997719
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,56.4453846153846,20964.6153846154,65795.5384615385,1.41076923076923,-5.72939245686728,-4.03919490240065,-4.7993047394949,-5.41697253090256,-0.346330484797377,-5.17871642608628,-5.12892951184199,-5.7387306468908,-9.88725653942579,-5.52451990531152,-3.62110792735238,-3.71075744029459,-1.73282807099504,0.176783745384615,-7.32286802384726,-5.41430510750008,-5.51172253150835,-6.49852953446135,-1.80436168950874,-5.96175243698116,-7.09500997486675,-6.30943144788404,-11.8871583129826,-6.2621153366077,-5.17056467385117,-4.98745130151145,-5.07415766521364,0.00625635417181775,8.55779448958485,9.65233966531506,7.36559048295233,5.67470210857249,9.74905363576774,1.55091659767825,1.65661319128261,3.4988255480102,3.32192060483868,2.93510790876877,5.2907181288431,2.11476511169135,24.25268384,4.65075902566774,5.64049632453013,3.23665447589381,0.68386944213577,5.16368607668683,-2.27952641943336,-1.75766943011725,-0.529731272967329,-1.91812785299307,-1.40003513868827,0.254765027111349,-2.7915101609367,2.425268384
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,18354.5384615385,46608.6923076923,1.35230769230769,-6.20767971639519,-4.54364363133611,-5.79071777564526,-5.98783575270515,-2.03565689483058,-5.80785758233995,-5.15178594830452,-5.34108280320634,-8.76818384489765,-5.64174971051709,-3.66559351839976,-3.73527804158738,-1.73324952754654,0.176709254461538,-7.35768019181709,-6.22053097933304,-7.35096950614313,-7.40750371833245,-4.29027915711688,-6.53883704287765,-6.78251888814346,-6.49035001337935,-8.04556703462346,-6.07264757570395,-5.65456974579688,-5.70157449910877,-5.92179772519385,0.00268037723819358,8.67213331395159,9.77961448264658,7.50645258137216,5.76470733500438,9.52275758099223,1.67657121845375,1.84867273514208,3.5233746758147,3.3650311178055,3.01825103528569,5.3826754753159,2.36466586822196,28.08949975,4.4034353645113,4.39791550733173,3.17130953278171,1.38268070020505,4.77832532760335,-2.87980879691738,-1.87272990911207,-0.581020222394989,-0.680523280345918,-1.68122982794957,0.704934596700514,-3.51346999760676,2.808949975
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,17416.5833333333,46639,1.30666666666667,-5.93792772912348,-4.32753952208735,-5.16855125893534,-5.43130366113642,-1.40805341917724,-5.36872637712642,-5.02953047961501,-5.22586114077697,-9.01075851553225,-5.41515500098365,-3.35098059673607,-3.73386801684787,-1.69788711892825,0.183069920666667,-6.96821490094849,-6.0188829722805,-6.28520827111042,-6.67925295542693,-3.05438036784083,-6.39714924945669,-6.84848968603064,-6.19444131382843,-8.30656713479087,-6.39893416415722,-4.91438379577523,-5.59132502308509,-5.05764910935764,0.00636049475218899,8.84748557832654,9.96093738096627,7.64613944339815,5.84005726513789,9.39155639205623,1.59391220029146,1.85528283308029,3.36651437403964,3.29588221608711,3.11505750563613,5.66219633304157,3.0024055143708,32.86456422,5.36724498943968,5.66325189461507,3.33363887098772,1.59953019267307,3.64695192319262,-2.74123085579003,-1.44426089528348,-1.85484195010691,-0.48511252716854,-0.554019320911886,1.26404031663274,-0.919667827849011,3.286456422
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,16929.8461538462,45918,1.36230769230769,-5.72929627885886,-4.01771344434583,-4.8122356598938,-5.25237317668738,-1.26116863037188,-6.32320733167889,-5.10515592812683,-5.51048431648953,-7.81330842847929,-5.21495666523312,-3.28040347858542,-3.72054905407611,-1.68097560195643,0.186192237846154,-7.21545793130932,-5.29348999464463,-5.69532795208567,-6.6224826787785,-3.56414875625317,-6.66362109150123,-7.04656402567131,-6.3511054824002,-7.31309249826572,-6.3671715891661,-5.26392720039298,-5.7453670080477,-5.50422342650979,0.00406954777494389,8.67672819833176,9.73080159766745,7.72139446883604,5.94781364614823,9.55953187891748,1.89410531257422,2.05952593217641,3.7369658683285,3.60853466875703,3.11948028906967,5.25754462550231,2.40705045952541,31.47956371,5.3524918577489,4.86426664776876,3.81435900502037,0.498673389561937,4.08686112519108,-2.22248485466774,-1.42071465697524,-1.39583706018619,-2.13606979960668,-0.990993655976694,0.0545374388059435,-1.58835415515511,3.147956371
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,15819.5454545455,50811.9090909091,1.30363636363636,-5.12650564656387,-3.86113519583457,-4.54101325475892,-4.92757916894252,-0.241410123171614,-4.85243258764771,-5.07011391383461,-5.21135455052653,-7.67869242502652,-4.75551388618613,-3.16181279214403,-3.6720497321367,-1.57305164798867,0.207411269363636,-6.1348094444422,-5.85351745332917,-5.9251076496536,-6.30215395112813,-2.90687866484353,-5.88810165946534,-6.32086095430392,-6.7188177550397,-7.14287925619437,-5.18104774388209,-4.75988052859913,-5.84081375115397,-4.91956199593767,0.00730232867287039,9.09065488779916,10.0443589944064,8.05216999710903,6.37222233759682,10.4769492488063,2.26517888895096,2.40585534898045,4.12140480975152,3.86912466450018,3.55103318664884,5.46924393047532,2.82054400525482,40.47366511,4.79296940131371,5.28836591873424,3.44699981112093,2.05223109378202,6.50835589198521,-2.42337291099073,-2.32714821146914,0.0290582498016057,-0.317335187047262,-0.80727692262726,1.63418196623794,-1.46981544065408,4.047366511
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,16145.25,49209.6666666667,1.34416666666667,-4.88791990189742,-3.39794509775448,-4.14310948016651,-4.81289551460426,-0.498931550976564,-5.47343370597072,-5.0706670554146,-5.19875950523537,-7.27506600533252,-4.74226830391259,-3.05562753464307,-3.69700945714115,-1.60994687855582,0.19989823275,-5.90767935170398,-4.63466588137635,-5.10164804271388,-6.4976360557954,-2.2019761729064,-5.80242380054117,-6.15758784950328,-6.42656542719726,-7.04647181657827,-6.04865954868002,-4.64476189901881,-5.09069015435157,-4.70687698965809,0.00903294357113845,8.95497161851489,9.89376972856614,7.93053966870594,6.23417589697179,10.1394031595937,2.08466893551853,2.17124647299971,3.77829489814228,3.75162665085004,3.4014242215987,5.30808874723216,2.89538225547318,36.81900645,5.44172473280585,5.22672413884922,3.68304392699721,1.38054435170531,5.27286820942501,-2.28938952866139,-1.55429696675961,-1.56084446284981,-1.45138053512525,-0.727511785635203,1.01040326132698,-2.75961006259456,3.681900645
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,18131,55430.9166666667,1.35583333333333,-5.84916963432955,-4.17232167490673,-4.75870237592241,-5.39440585299333,-0.50773185699394,-5.36412002328924,-5.12135452177535,-5.66394781571813,-9.27970839255715,-5.1786278610433,-3.61510558519868,-3.74972821581633,-1.71061842394338,0.180753975416667,-7.22194638733028,-5.97672591932797,-5.39438792663618,-6.69115660640421,-1.7416097612767,-5.99595692829873,-6.64681940939041,-6.29982766947239,-8.82402024488413,-5.77252331671241,-5.04420078446182,-5.58737813648301,-4.60682394889695,0.0099834761180887,9.07178575698292,10.0842068622508,7.81706007915904,6.2359234047678,10.3204944551402,2.16589615015055,2.19498131688565,3.54783184940403,3.79044148733808,3.42162812374444,5.54563685026469,2.54076432775994,41.3738341,5.39877965188871,5.25589312505287,3.89498673801166,0.809772666514102,5.57606220167468,-2.64999506110803,-1.42064767689457,-1.07754104287935,-0.674966756559632,-0.205215939339544,0.0729660960326869,-1.82538895446889,4.13738341
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,20091.0833333333,59727.9166666667,1.35,-5.93740917964816,-4.24120138342842,-5.14543907064478,-5.52095336610884,-0.699574617503498,-5.40293867521676,-5.08063707895585,-5.30365285805832,-8.58420987748503,-5.46728703528332,-3.82576270997673,-3.82686037402054,-1.72635979252815,0.177930938083333,-6.97520664830287,-5.80882821045347,-6.23177872826353,-6.93325675637202,-2.488109638303,-6.30402739040572,-7.35159471337537,-6.53937391217666,-7.91513412263725,-5.97167185280964,-5.72668160943937,-5.69686450695298,-5.40014741535368,0.00451591526698096,8.79457950653749,9.89755861456796,7.8193653853997,6.05360818310857,10.2098801602127,1.83287856472944,2.15773626898698,3.7108792915104,3.64445575571748,3.13048052313269,5.3835306951838,2.75937112210814,26.73751232,4.92657338641518,4.1837258038906,3.00347416810092,1.93086414623135,5.73573823684408,-2.33403668964125,-1.36562874552094,-1.38858721570312,-0.568672343257464,-1.84575334585478,0.300324708223084,-1.59115684408264,2.673751232
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,17799.3333333333,47476.5833333333,1.31666666666667,-6.06692448583018,-4.2950178836979,-5.199262499761,-5.57061847774514,-1.50272017581752,-6.04029118845262,-5.20241533113655,-5.64461979083482,-8.34973532340815,-5.50953301810771,-3.57495203283579,-3.79503633762049,-1.72103479685695,0.178880946666667,-7.51811046236084,-6.75357090154853,-6.51979872422694,-7.17404614446732,-4.24820213217545,-6.72795425282597,-6.9058954266427,-6.23600466276738,-7.72171175194133,-6.23755250636214,-5.52374371585817,-5.66826904546882,-5.13162353553019,0.00590696245974207,8.43793243487255,9.70988201501923,7.36247751459633,5.65408612272263,9.53769812618272,1.77014321298068,2.406559113111,3.32692512370657,3.42180023705642,2.8457976519831,5.2962099775629,2.29512150458234,24.29736534,4.81108837207525,4.32818303932108,2.74725699300475,1.35640063650311,5.45725646912961,-3.52817415424859,-1.09335424046372,-1.02360284510472,-1.28873046466206,-2.04705460258424,0.455317457800038,-2.19671999465947,2.429736534
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,17684.75,46879.25,1.33333333333333,-6.20636526665377,-4.43119643834511,-5.37267417698481,-5.67149232551922,-1.62460801994371,-5.1965079656553,-5.08928512937151,-5.31728288344459,-7.54522938745033,-5.53022661921361,-3.44350452545173,-3.71785872990097,-1.69661927292479,0.183302172416667,-7.52629964644983,-6.35165197465381,-6.85245940866142,-7.36101072972856,-3.67164920722227,-6.51644092362367,-6.57728880880039,-6.86179297239722,-7.1940742497087,-6.17558572156677,-5.29518952626706,-5.4777132336046,-4.87009738032556,0.00767261806353377,8.13610236377273,9.28021534016808,7.05729270265914,5.36158074003029,9.2120458528166,1.42067587314617,1.67214834162935,2.77278660016065,3.06574451930241,2.53947190280935,4.78122905385349,1.84026550970484,31.01118031,4.24388198561206,2.7089322972743,2.4113005214332,0.310123451208441,4.87690280391964,-2.94547741115035,-2.7675073980618,-1.73707340579588,-1.32431428751989,-4.10591908936825,-0.440127271216775,-3.84371433461977,3.101118031
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,17870.5,47524.6666666667,1.28416666666667,-6.12050761502043,-4.35106472948076,-5.13850653388708,-5.63038319697002,-1.41947451777997,-5.39615561469463,-5.06721452736557,-5.51725981814239,-8.00586681678886,-5.71570138560083,-3.59128785853401,-3.87460519885517,-1.7129312601799,0.18033640425,-7.51102485096377,-6.60629807632318,-6.37647256072564,-7.10259461552678,-3.72272423891817,-6.23707492692753,-6.86477883708912,-6.56989002447361,-7.29464774704846,-5.92360790097411,-5.29513390571885,-5.88968207631899,-4.79483285479895,0.00827238141136432,8.5013745492099,9.72426031579214,7.55568037798811,5.76464142195745,9.80512681450682,1.62449272550001,2.11058501933455,3.58854047607253,3.53536141071338,2.78604752856493,5.28501515209425,2.34495084091361,19.89352741,5.00146119443769,5.19605117076295,3.16562157158322,1.72478504501942,5.49262624248155,-2.38184096363838,-1.90125832267249,-1.98421373617727,-1.82483136102876,-0.986213535614105,-0.0335049213783609,-3.20182789513255,1.989352741
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,17555.4545454545,46970.4545454545,1.42727272727273,-6.38546756075369,-4.49283231692321,-5.398034987512,-5.53774210920818,-1.32359650940589,-5.96624995783374,-5.07737971464585,-5.52841614796041,-8.93759927649969,-5.22250420518321,-3.46708150753754,-3.81512261040139,-1.72435629045084,0.178287780454545,-7.31357059622355,-5.80129841033721,-6.21735400091306,-6.60031732256404,-3.00821469423276,-6.61683716762524,-6.85103552655799,-6.64029368726476,-8.22783579993198,-6.0688414712766,-5.51896697403912,-5.89799533070369,-5.38546576002401,0.00458270544758877,8.89203227730215,9.9145902716101,7.77586783922122,6.09490684821808,9.83820515425722,1.88644770217868,2.36146997928904,3.56859697742436,3.62922159939006,3.25539830953638,5.3961658992797,2.37905443826757,30.85010838,5.81941895952741,5.30942008562201,3.6469318323025,2.25984488383422,5.39003871738443,-2.199928690156,-1.11229809453886,-0.617862873987502,-0.169472720569963,-0.302452881724603,1.10580645316474,-1.97925566741514,3.085010838
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,17671.8333333333,46547.6666666667,1.27583333333333,-6.4980811883088,-4.52188697880531,-5.49782177916884,-5.83182782554025,-1.63702317727036,-5.68695400701553,-5.08860363115323,-5.28929638534092,-8.3675078162683,-5.58030346965983,-3.4656911117102,-3.7663052592454,-1.70369835273296,0.182009143666667,-7.80705224081202,-6.30022029249684,-6.21328775974697,-7.24436617377851,-3.41302716169655,-6.39061176569497,-6.91270338472882,-6.54172487228207,-7.37193613893353,-6.28734223114533,-5.18811951195732,-5.47171079330547,-5.63159492727156,0.00358285633533958,8.5970519670984,9.78416517770489,7.54663995878934,5.80086394570664,9.54483336618875,1.83188140260268,2.14834005974898,3.56687716889825,3.62513118517816,2.9979641515603,5.35521062370928,2.43422723886526,27.0545809,5.04967207495041,5.3445094300034,3.25628051273761,0.374713207621217,4.34182617924985,-4.20040512285424,-2.134746628345,-0.916075385062944,-1.42632610547008,-0.566929322249075,-1.2160724203386,-2.43230771392136,2.70545809
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,15943.9090909091,51358.6363636364,1.34909090909091,-4.93362092339597,-3.36142662337259,-3.98459115843137,-4.43984341300338,-0.196912140688654,-5.12772594976935,-5.06214967306082,-5.27214779830596,-7.72332834070309,-4.696855399215,-2.84242981798634,-3.72640174228664,-1.54004492740176,0.21437147,-6.79947977008131,-5.43712711382486,-5.72946299510521,-6.82297416647738,-2.67278713743346,-6.14632173864895,-6.58769964106799,-6.28989485948403,-7.15978678015059,-5.9243321653139,-5.3662057328296,-5.32546063074908,-4.70533409878182,0.00904689117844741,9.09889717448333,10.1799865573056,8.10656845810549,6.4832445443394,10.2795797464345,2.4004701368072,2.49680124609723,3.89493006450566,3.9844393195492,3.58499338148611,5.542757242762,2.92674561811915,43.90873382,4.71687054003303,4.06068863865323,2.92157977710138,1.44729144227062,5.90552128166588,-2.28808165811995,-1.08232734411072,-0.896569698592951,-0.305920125932141,-0.683704568673251,-0.201847226414452,-2.25824306426984,4.390873382
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,17513.2307692308,53067,1.37923076923077,-5.34621324692434,-3.67904209889313,-4.48497284061332,-4.95061235326331,-0.520166240795076,-5.47696232711828,-5.03854156919308,-5.22293002453772,-7.50612759341887,-4.89310721686857,-3.07235117805674,-3.69292447018562,-1.60802893883907,0.200281993230769,-6.43143196998873,-5.32109779014139,-5.41956610065376,-6.72347617038866,-2.11709561054835,-5.93235805489824,-6.73583268839331,-6.28330631468248,-6.82433033204263,-5.94879178912743,-4.62652817098374,-4.97762381376702,-4.90635372964181,0.00739941947063828,9.10239419515358,10.1912024835731,7.96123077568216,6.34176617798979,10.0225149816138,2.21204747962513,2.05677760547082,3.68287331557028,3.78801354276903,3.49436526110612,5.53586187097688,2.70507421992641,51.53906898,5.20525980214949,6.04976631389022,3.87485438295978,2.1218583928199,4.30868217091574,-3.38737498269228,-1.76449103934426,-0.922296870166301,-1.21763421117799,-0.468951039412834,1.0876954340613,-1.52853241092039,5.153906898
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,19630.1538461538,52476.3076923077,1.31846153846154,-6.00010772975753,-4.28919743499989,-5.20278871747757,-5.43295954925508,-1.38186404993397,-5.50240582288419,-5.13065044665131,-5.61010985385797,-9.88725653942579,-5.61075945315848,-3.63246707699,-3.7825298764176,-1.72594585365774,0.178004605923077,-7.71554747238111,-6.35913395035162,-6.66079747567244,-7.11283889288624,-3.68863928496214,-6.22477566524908,-6.74888898032486,-6.68345335705335,-11.8871583129826,-6.23165550871134,-5.61025024445455,-5.98988925495716,-5.39269132099581,0.00454971204769889,8.65195057323379,9.86126439246674,7.56937785792241,5.8885879542359,9.7126046538171,1.73488327661877,2.04555782040554,3.54177370856808,3.37553375081111,3.00996728924865,5.38804937314139,2.30189664226622,22.75250175,5.33601303568184,5.49511110718734,3.24183940872024,1.91999459747623,4.75075952389028,-2.74806928366755,-2.0896087328455,-1.37810722338248,-1.40398982237062,-0.314269050620134,0.905096819962494,-2.20796336830238,2.275250175
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,18939.2307692308,47732.7692307692,1.34538461538462,-6.58347411484218,-4.72397534993142,-5.32908658111443,-5.9432724933453,-2.00590243624408,-6.28610245938128,-5.17347979145641,-5.52492075708715,-9.88725653942579,-6.17840192581338,-3.81056439459566,-3.7911632318694,-1.76800354723498,0.170673390230769,-7.63442036596183,-6.25809788987974,-5.13436752348125,-6.65467515609284,-3.240760310393,-6.80930742098253,-6.89831933992968,-7.06434727905931,-11.8871583129826,-6.63675750322928,-5.18355665124449,-5.66925608665438,-5.03441672512038,0.00650999420347503,8.79402116083778,9.91711791563794,7.79274868523837,6.06710247558499,9.77657586466808,1.96627733222594,1.99802603063238,3.70501790395471,3.49122404765087,3.19199254314342,5.39241735800612,3.04071887763682,29.03795177,4.37947133454857,4.44444716206256,3.09326781993778,1.2756027112965,5.8545025234495,-2.44004199751133,-2.56792344267183,-1.51633841985366,-0.906931969527494,-0.72504300505189,0.171061032729052,-2.16228831106237,2.903795177
