"Site","Element","Model","R2","RMSE","RMSE_ppm","RMSEP","Mean_ppm","Mean_CI_width","SNR_model","SNR_CI","SNR_smooth","Roughness","SNR_CI_s","SNR_smooth_s","Roughness_norm","Robustness_score","Robust_Rank","Global_Rank","Robustness_Class","Stability_class","Confidence_class","Confidence_Flag","Unstable_flag","Bootstrap_Unstable","R2_q05","R2_q95","Robustness_low","Robustness_high","Is_Production_Model","Rank_site","Robustness_score_site","n_mean","R2_overall","RMSE_overall","RMSEP_overall"
"KER1","Zr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.243417629025981,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0,2523,0.401191970178938,1.01694769214115,153.784821913486
"KER3","Ca","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.972767355174248,NA,0.588405803230984,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.989106942069699,2000,0.60078407376705,0.449611220751241,5620.88386479327
"KER3","Ca","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.792291507834117,0.929975881808806,NA,0.520511230722479,NA,6,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.847365257423993,2000,0.605349695781694,0.447032844459699,5504.63271481712
"KER3","Ca","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837095524308569,0.660166914642747,NA,0.638537096368868,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.76632408044224,1837,0.605172814508826,0.447133012734933,5921.70892622602
"KER3","Ca","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.837095524308569,0.660166914642747,NA,0.638537096368868,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.76632408044224,1837,0.605172814508826,0.447133012734933,5921.70892622602
"KER3","Ca","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.840710085229549,0.256229334729823,NA,0.634509260499655,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.606917785029658,1837,0.636884102731344,0.428801053115093,5546.07861545861
"KER3","Ca","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713000373164205,0,NA,0.642410341669775,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.427800223898523,1837,0.682203721520104,0.401150756423534,4911.79054471344
"KER3","Ca","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00569391551058415,0.997581921966485,NA,0.205925410630512,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.402449118092945,2000,0.604732452698864,0.447382293228408,5447.03371534874
"KER3","Ca","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.203490077962097,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.4,2000,0.604685117514639,0.447409080513934,5446.04597912254
"KER3","Sr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910309783489366,1,NA,0.715434657119346,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.946185870093619,1837,0.619560933054721,0.381668523678026,58.9814163562467
"KER3","Sr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910309783489366,1,NA,0.715434657119346,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.946185870093619,1837,0.619560933054721,0.381668523678026,58.9814163562467
"KER3","Sr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.818459178912863,NA,0.734632075858658,NA,1,"Preferred 1",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.927383671565145,1837,0.635271572146413,0.373704733132646,56.5643915636821
"KER3","Sr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.897354557649365,0.427045092906561,NA,0.7,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,4,0.709230771752243,1837,0.675793821060387,0.35233390312532,45.3389098498978
"KER3","Sr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.968146741230707,0.00927047985995764,NA,0.476601104377288,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.584596236682407,1846,0.605940022011523,0.388440903375382,59.7735590156883
"KER3","Sr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.259975766217874,NA,0.103567518923187,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.10399030648715,1846,0.588442221601662,0.396971381054182,68.563181097856
"KER3","Sr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.131143991367748,0.0518931289493589,NA,0.212811409679503,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.0994436464003926,1846,0.605197017350042,0.38880693583257,61.616501941787
"KER3","Sr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.115505223118746,0,NA,0.23565984712543,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.0693031338712478,1846,0.605899324973479,0.388460961218056,59.3656290640811
"KER3","Ti","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.727076971695812,0.954190430346416,NA,0.661337636082951,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.817922355156054,1984,0.718555763474536,0.652933928562262,2173.73266969499
"KER3","Ti","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743170069032022,0.887947270308679,NA,0.743637270225016,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.801080949542684,1984,0.729930592021033,0.639603384224678,2035.54425020404
"KER3","Ti","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78791002406583,0.651673168657132,NA,0.467170786497582,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.733415281902351,1837,0.737139589077221,0.631009137231014,1647.90252563752
"KER3","Ti","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912323476898689,0.229678930006231,NA,0.840792000457897,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,4,0.639265658141706,1837,0.756227776634957,0.607666319730726,1919.97750377683
"KER3","Ti","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.912323476898689,0.229678930006231,NA,0.840792000457897,NA,2,"Acceptable 2",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.639265658141706,1837,0.756227776634957,0.607666319730726,1919.97750377683
"KER3","Ti","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.708492382993621,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.6,1837,0.757847910218222,0.605643649083077,2132.72586760655
"KER3","Ti","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0148935923293629,0.986171721261233,NA,0.368157739335141,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.403404843902111,1984,0.72919658362992,0.640471967780676,1893.08238585334
"KER3","Ti","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.356894570181163,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.4,1984,0.728935134347202,0.640781067535794,1882.89538666468
"KER3","Zr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0631732992978546,NA,0.881052876763792,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,1,0.625269319719142,2000,0.608456680906178,0.822327315016661,148.16046066862
"KER3","Zr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.275611916487156,1,NA,0.759702310441133,NA,3,"Acceptable 3",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.565367149892293,1837,0.744624310661954,0.664116978438206,47.763991633004
"KER3","Zr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.854036720236172,0.100142563513582,NA,0.654203921526356,NA,7,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.552479057547136,1837,0.7219222288162,0.693007515213175,84.3816359771264
"KER3","Zr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753267451410815,0.178392238349158,NA,0.706487262772948,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.523317366186152,1837,0.72037835645274,0.69492862207945,77.8910261396823
"KER3","Zr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.753267451410815,0.178392238349158,NA,0.706487262772948,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.523317366186152,1837,0.72037835645274,0.69492862207945,77.8910261396823
"KER3","Zr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73443960365491,0.0344467531245891,NA,0.770019585533002,NA,2,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.454442463442782,2000,0.608229412035276,0.822565937768544,162.575252795128
"KER3","Zr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482391287627857,0.0409010549069246,NA,0.668968439841682,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.305795194539484,2000,0.608323185716187,0.822467487738816,159.077231156446
"KER3","Zr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.243417629025981,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0,2000,0.401191970178938,1.01694769214115,153.784821913486
"PB1","Ca","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.747159350996595,1,NA,0.634509260499655,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.848295610597957,947,0.636884102731344,0.428801053115093,5546.07861545861
"PB1","Ca","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71736888447434,0.82511132475908,NA,0.642410341669775,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.760465860588236,947,0.682203721520104,0.401150756423534,4911.79054471344
"PB1","Ca","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686868825759716,0.80781691449777,NA,0.638537096368868,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.735248061254937,947,0.605172814508826,0.447133012734933,5921.70892622602
"PB1","Ca","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.686868825759716,0.80781691449777,NA,0.638537096368868,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.735248061254937,947,0.605172814508826,0.447133012734933,5921.70892622602
"PB1","Ca","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.588405803230984,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.6,970,0.60078407376705,0.449611220751241,5620.88386479327
"PB1","Ca","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.812491924675323,0.0285186334170986,NA,0.520511230722479,NA,6,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,6,0.498902608172033,970,0.605349695781694,0.447032844459699,5504.63271481712
"PB1","Ca","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00593467690114087,0.155077186258284,NA,0.205925410630512,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.0655916806439982,970,0.604732452698864,0.447382293228408,5447.03371534874
"PB1","Ca","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.159878544913233,NA,0.203490077962097,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.063951417965293,970,0.604685117514639,0.447409080513934,5446.04597912254
"PB1","Sr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.743000576494652,0.693250283196162,NA,0.476601104377288,NA,5,"Unstable",NA,NA,"Low confidence",NA,FALSE,NA,NA,NA,NA,NA,1,0.723100459175256,948,0.605940022011523,0.388440903375382,59.7735590156883
"PB1","Sr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.979687411468163,0.072806581754324,NA,0.734632075858658,NA,1,"Preferred 1",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.616935079582628,947,0.635271572146413,0.373704733132646,56.5643915636821
"PB1","Sr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.7,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.6,947,0.675793821060387,0.35233390312532,45.3389098498978
"PB1","Sr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839202149048908,0.164237156754849,NA,0.715434657119346,NA,2,"Acceptable 2",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.569216152131284,947,0.619560933054721,0.381668523678026,58.9814163562467
"PB1","Sr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.839202149048908,0.164237156754849,NA,0.715434657119346,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,5,0.569216152131284,947,0.619560933054721,0.381668523678026,58.9814163562467
"PB1","Sr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,0.103567518923187,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.4,948,0.588442221601662,0.396971381054182,68.563181097856
"PB1","Sr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.102180442597992,0.772800170162983,NA,0.212811409679503,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.370428333623989,948,0.605197017350042,0.38880693583257,61.616501941787
"PB1","Sr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0888205512749717,0.675288167751696,NA,0.23565984712543,NA,6,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.323407597865661,948,0.605899324973479,0.388460961218056,59.3656290640811
"PB1","Ti","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.770214196273413,1,NA,0.467170786497582,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,1,0.862128517764048,947,0.737139589077221,0.631009137231014,1647.90252563752
"PB1","Ti","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940538873364696,0.274954807584768,NA,0.840792000457897,NA,1,"Preferred 1",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,2,0.674305247052725,947,0.756227776634957,0.607666319730726,1919.97750377683
"PB1","Ti","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.940538873364696,0.274954807584768,NA,0.840792000457897,NA,2,"Acceptable 2",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,3,0.674305247052725,947,0.756227776634957,0.607666319730726,1919.97750377683
"PB1","Ti","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.846928105405201,0.365025965139076,NA,0.743637270225016,NA,3,"Acceptable 3",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.654167249298751,969,0.729930592021033,0.639603384224678,2035.54425020404
"PB1","Ti","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.708492382993621,NA,4,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.6,947,0.757847910218222,0.605643649083077,2132.72586760655
"PB1","Ti","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.763737109527156,0.274945187334412,NA,0.661337636082951,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,6,0.568220340650058,969,0.718555763474536,0.652933928562262,2173.73266969499
"PB1","Ti","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.550314185334658,NA,0.356894570181163,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.220125674133863,969,0.728935134347202,0.640781067535794,1882.89538666468
"PB1","Ti","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.016513639633561,0.524797733422835,NA,0.368157739335141,NA,7,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0.219827277149271,969,0.72919658362992,0.640471967780676,1893.08238585334
"PB1","Zr","RF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.647751701538968,1,NA,0.759702310441133,NA,3,"Acceptable 3",NA,NA,"High confidence (signal-dominated)",NA,FALSE,NA,NA,NA,NA,NA,1,0.788651020923381,947,0.744624310661954,0.664116978438206,47.763991633004
"PB1","Zr","Bayes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.121567549468629,NA,0.654203921526356,NA,7,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,2,0.648627019787452,947,0.7219222288162,0.693007515213175,84.3816359771264
"PB1","Zr","PLS_LOO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928107471460997,0.161042020694505,NA,0.706487262772948,NA,4,"Acceptable 4",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,3,0.6212812911544,947,0.72037835645274,0.69492862207945,77.8910261396823
"PB1","Zr","PLS_kfold",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.928107471460997,0.161042020694505,NA,0.706487262772948,NA,5,"Unstable",NA,NA,"Moderate confidence",NA,FALSE,NA,NA,NA,NA,NA,4,0.6212812911544,947,0.72037835645274,0.69492862207945,77.8910261396823
"PB1","Zr","OLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.930484835694725,0.0137520311517103,NA,0.881052876763792,NA,1,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,5,0.563791713877519,970,0.608456680906178,0.822327315016661,148.16046066862
"PB1","Zr","WLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.671008210837613,0.000605469980556713,NA,0.770019585533002,NA,2,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,6,0.402847114494791,970,0.608229412035276,0.822565937768544,162.575252795128
"PB1","Zr","WLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.441553072318118,0.00358200845754316,NA,0.668968439841682,NA,6,"Unstable",NA,NA,"Low confidence (noise-dominated)",NA,FALSE,NA,NA,NA,NA,NA,7,0.266364646773888,970,0.608323185716187,0.822467487738816,159.077231156446
"PB1","Zr","OLS_weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.243417629025981,NA,8,"Unstable",NA,NA,"Low confidence (uncertainty-dominated)",NA,FALSE,NA,NA,NA,NA,NA,8,0,970,0.401191970178938,1.01694769214115,153.784821913486
