"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","cps_acf_sum","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,22209.3846153846,53985.5384615385,53007.3846153846,1.49307692307692,0.045106261884822,0.43707508599998,0.0566152225689715,0.0655414856410901,1.95238100715328,0.135850475477608,0.438500881096897,0.241607971600027,0.0003295419531622,0.0219257259704851,0.750074347018105,1.80659367499033,11.7951897950633,0.156552123846154,0.0203093828730812,0.044732986903111,0.0316788480564713,0.0352452169542058,0.416869856199868,0.100162835842769,0.0790142447668497,0.0610541050643556,0.000973539905853925,0.0342668827935266,0.207712883903297,0.201498677074509,0.18678542454211,0.00361088920937329,2991.060367,13752.84253,979.9509916,165.9363359,6876.421266,2.30494227,6.480173586,12.73174274,17.94697181,7.318389831,185.0171857,5.029297468,19.26502214,80.75862991,276.4321349,16.95315215,4.613030137,98.3328241,0.020283492,0.139971749,0.252088506,0.148959866,0.119289754,2.997278408,0.142832048,1.926502214
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,21274.0769230769,52097.0769230769,51230.2307692308,1.25923076923077,0.0392141782050201,0.522816030306349,0.0745242515038712,0.058036754021989,2.17936762983992,0.0836513177847005,0.35052903517688,0.193998325829435,0.0003295419531622,0.035744124687734,0.828095471889715,1.64874548673502,11.7626484314428,0.155241804076923,0.0233177406224293,0.0666369390987131,0.0260306462305244,0.0309746436035744,0.471956304189773,0.0620048965918895,0.055855928259262,0.0773736023069922,0.000973539905853925,0.0743727941037726,0.256717363044756,0.231460960404403,0.259770373809986,0.00397384018206446,2493.852742,12789.28681,746.8175441,112.7063173,5833.148328,1.877953739,6.237541155,14.76761143,27.14668681,5.332748571,185.3224681,5.620769362,15.9896661,47.13381682,182.8868014,15.30975965,1.1721457,24.49922298,0.051268137,0.093563117,0.239235305,0.496784369,0.09225655,1.871756928,0.026979693,1.59896661
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,20054.8333333333,52942.0833333333,51974.4166666667,1.30916666666667,0.0783404952656327,0.637867124432818,0.154611677642558,0.155341111139598,12.6228352406693,0.179344679930269,0.361289095517689,0.302417328178817,0.0104073305560964,0.180583082367778,1.38037395222137,1.45019318465043,11.3646414509337,0.173526985166667,0.0287847619428459,0.116635075260308,0.0506385495047658,0.0455175111492354,4.28192745372529,0.114990161683252,0.037285890626316,0.0897468429422183,0.03314471874422,0.12578032541474,0.206441471806447,0.163872991350313,0.433713929877017,0.00528909562956651,3156.428577,13600.89319,1299.51414,181.7526989,7738.954402,2.990729658,5.937997306,15.51050531,20.09031476,9.789818065,188.000363,8.928726964,17.20808815,21.77935718,92.48607368,18.84295504,1.417671051,137.7533884,0.048150748,0.084913361,0.268331742,0.263183123,0.026432509,1.52280294,0.118752069,1.720808815
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,20429.5384615385,51893,50931.3846153846,1.32923076923077,0.0668229460986768,0.589694631823944,0.13260128710979,0.138956045502183,7.8026336066348,0.126918192751048,0.390220847894996,0.240677222866843,0.00886851302093119,0.206769411835128,1.25150884578639,1.54729099783313,11.6801301176386,0.166997759538462,0.0244011684270136,0.072322510846991,0.034867629561326,0.0351478840866924,1.38131149753344,0.112587606875167,0.0605118944893488,0.0719753827657441,0.0319758784340875,0.178512239687113,0.200699612025359,0.185576475702431,0.262079942452241,0.00360763039823953,3752.970488,15125.15668,1317.861996,232.242995,11631.52569,4.563779045,7.744414081,17.5903724,32.04482347,10.85946901,193.4016881,6.233090779,22.12531638,41.28267537,72.60075205,16.60506115,3.088831834,126.78363,0.075302354,0.254016782,0.142482016,0.522330623,0.114024425,0.638225571,0.094119671,2.212531638
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,22686.9230769231,55144.4615384615,54192.6923076923,1.31846153846154,0.0360341510747359,0.538355753227358,0.0766151458585539,0.0719479417093224,2.22106512286321,0.115176577680065,0.418248073844553,0.207036962891496,0.0003295419531622,0.0817194163114806,0.783286884360547,1.62958371518271,11.8295027081808,0.155964320615385,0.0193324757412554,0.0752722640401642,0.0363359846012584,0.0384095042084738,0.585774666216805,0.0717754692761808,0.0608440376418335,0.109200792005981,0.000973539905853925,0.0873491861090605,0.222895855526636,0.190111728276305,0.154011647084564,0.00207216956849464,2146.234669,11805.42446,661.2738356,99.43200238,5101.984158,1.567442911,5.249374812,11.06280232,13.25098663,4.53509703,176.9254729,4.356527584,14.11915932,24.89632216,195.970046,13.42385886,3.500006484,48.97904792,0.011128845,0.236746804,0.14160387,0.348500948,0.070294004,0.920012459,0.149864549,1.411915932
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,21125.6153846154,53729.3076923077,52776.4615384615,1.33230769230769,0.0652695732379928,0.594368175188251,0.132939012589879,0.121057048590699,6.9758318269922,0.191004709588358,0.370395949953633,0.22775153854539,0.00143229949955455,0.109526545780432,1.0657141618806,1.53418693259389,11.5787558671637,0.163302304076923,0.0285402391885446,0.0853621245709831,0.0367359006099633,0.0365726637658156,0.721573891866216,0.0884445700871425,0.0721321420888252,0.0949561400011425,0.00516422928746536,0.121572440155979,0.161368527740109,0.122138120584773,0.209357746386024,0.00359155973784472,3230.055285,14687.33659,1159.633301,200.6979642,9470.00065,3.348828618,5.562068293,21.54142699,22.23958244,9.064433171,188.3571252,6.112481301,17.41073532,67.83116098,261.4345912,2.203303272,3.632633153,204.552014,0.108167164,0.068969647,0.381283258,0.289114572,0.045322166,0.772264213,0.037286136,1.741073532
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,21329.6153846154,53437.3076923077,52496.3076923077,1.29384615384615,0.0439305399378878,0.533622955267947,0.100636166026591,0.0846409656194776,5.5288189114147,0.186413628336527,0.384434002509393,0.229503234339805,0.00565359248607803,0.157369322647285,0.740073647232622,1.54185192515278,11.7047166337683,0.159617883846154,0.027807172601692,0.0727259015637489,0.0549957999997926,0.0493681779497934,1.00894406571245,0.0990747750658647,0.0598664650541976,0.116421916246242,0.0203843175991323,0.116151253404922,0.164021727420163,0.163908727293569,0.316590645285539,0.00537566536184691,2161.527815,11153.06418,705.6349353,105.939325,8155.795786,3.220383438,4.967669945,20.15831002,25.45930847,4.725737967,157.6321242,8.263321109,14.61761184,32.20676445,113.7612546,6.421277911,2.065816837,28.54528525,0.060543209,0.089914826,0.175377297,0.440446036,0.043476789,0.788160621,0.111554835,1.461761184
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,20448.3571428571,52706.3571428571,51766.5,1.28642857142857,0.0677156459463639,0.625484472181362,0.159194390447835,0.117560328225984,10.1879064249024,0.235741523166778,0.376433305992977,0.242036904781377,0.0003295419531622,0.0676634350184671,1.14722965653226,1.45091578098157,11.4056151595945,0.164518762357143,0.0259765310638713,0.0752151805498783,0.0513580323723591,0.0356396401799883,2.2593615905846,0.0676131431919325,0.0816692576026281,0.110373688153515,0.000973539905853925,0.0841800113592953,0.228678078701912,0.243874121488556,0.361345141903623,0.00472777400914544,3158.319141,13037.74795,1244.681812,206.3664659,12716.46571,4.839313706,5.338448611,42.22566553,22.96594282,9.013114206,168.1855143,6.305163916,19.48993262,36.63650203,88.65668607,14.93618175,0.701645984,133.52289,0.098238068,0.258380913,0.422256655,0.1607616,0.041460325,0.807290469,0.058638024,1.948993262
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,20397.5,53282.8571428571,52315.5,1.29642857142857,0.10539013693944,0.76842523876178,0.272820976492097,0.158784997663557,11.4401263757725,0.240624520467045,0.361493726718928,0.241442301453204,0.0003295419531622,0.172561029377923,1.37399788813319,1.50435237311932,11.4945685503099,0.171070867285714,0.0210867580849991,0.0948996604685515,0.159195915982761,0.0365293641358548,1.02816936433298,0.111522430242216,0.0613044636442464,0.0650152592275739,0.000973539905853925,0.141994315939451,0.14778525996943,0.196347173197276,0.163517643567507,0.00321520306001224,4932.545491,17576.4553,1777.250694,298.9077106,13604.27869,4.807527056,9.578116848,20.93774638,26.98125114,15.03062537,209.1785709,13.76339306,21.20303339,13.81112737,31.63761954,7.464452914,1.853227806,288.4107083,0.182686028,0.383124674,0.335003942,0.334567514,0.214937943,1.798935709,0.05918259,2.120303339
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,21195.6923076923,54341,53407.6153846154,1.30846153846154,0.060783058476186,0.53779735642795,0.11034674735516,0.108244779915668,6.62218968995315,0.189236597003118,0.381965081073946,0.265946050429657,0.0204481396928337,0.140656008546637,0.96965986045764,1.617983854988,11.4496607533075,0.160153428538462,0.0268330901822883,0.0748450853922993,0.0350331696426264,0.0475114054171972,1.60573705899141,0.117695277340747,0.0658875245852715,0.0984393259963516,0.0338310422106312,0.122559348854365,0.11762858062552,0.176172933708198,0.204405498290578,0.00296196074127938,3296.461851,14146.65191,1032.997546,170.6622359,9836.302432,3.707856044,5.191529292,23.03276646,31.26595862,8.511878548,192.532482,4.206837387,15.90856062,35.93143418,185.32114,17.25105902,2.42340375,67.87048678,0.067853766,0.088775151,0.181958855,0.522141509,0.109803233,1.598019601,0.072778287,1.590856062
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,21852.6153846154,54853.3846153846,53884.3846153846,1.35769230769231,0.0482354229577855,0.54552287982731,0.0700715755796169,0.0684438591466576,5.95042415854634,0.16416543930784,0.397783920128971,0.260412024654418,0.00489377023049658,0.0587383564906211,0.72294490151636,1.52866203292851,11.2727425107217,0.154831656307692,0.0278271113021919,0.0596245942629509,0.0226097237210637,0.028518477576125,1.10112794371907,0.0798138970374782,0.0737664425502011,0.112404833175471,0.0176447394963946,0.0813574941811519,0.177774976255032,0.170528762385095,0.254512502091371,0.00395520838904137,3630.013724,15132.67009,1399.073387,224.410619,11924.50104,4.871365568,5.051388454,32.86089404,47.12837952,9.181167207,187.3581473,6.169142495,16.0403886,38.11514411,145.2736329,25.04341363,2.580722118,189.5995666,0.035560969,0.107089435,0.059149609,0.325185819,0.080794271,2.023467991,0.09006948,1.60403886
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,21627.7142857143,54418.5,53414.5,1.30714285714286,0.0481420073283272,0.522648314955324,0.073228653032814,0.0661848949876827,6.02642898195233,0.144684091755254,0.401726492270412,0.18557696031129,0.0003295419531622,0.130837539966565,0.908913395802861,1.43195380388954,11.3867911823958,0.156616087928571,0.013228676216081,0.0752932408330925,0.0465011266786991,0.0274111069440071,1.12183455211359,0.0693280657286044,0.0704473322897747,0.0866331947297376,0.000973539905853925,0.112849163701102,0.167612072027456,0.131517162899379,0.190618797392602,0.00237454831253303,1910.49941,11158.13864,439.3035398,71.0193117,11671.94395,4.458688299,5.180870206,45.18632252,53.63556539,3.476749263,170.2979154,4.344509341,12.8914014,34.9621392,189.6883569,3.602289027,0.923251052,447.0354534,0.053058391,0.01916922,0.230450245,0.455902306,0.059800087,2.367141025,0.049527406,1.28914014
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,22420.3846153846,54877.8461538462,53914.7692307692,1.30923076923077,0.032132156495329,0.568897291838241,0.0817543703775876,0.058316562335246,3.47253071471851,0.142527544422368,0.387760164164189,0.225385348333383,0.00333672325072284,0.0379454874465968,1.00183406200711,1.58879928993408,11.7785519373545,0.157923344538462,0.0236159474875945,0.0576787445560107,0.0287354633914783,0.0410638361644467,0.64381113088074,0.0686261836392605,0.0585549833340268,0.0892957247968031,0.0120307267725141,0.0439044640655494,0.17491097015162,0.188597289099738,0.294622911968882,0.00404264812947451,1824.238565,11213.62735,512.3554916,81.69856209,3792.695713,1.647634055,4.609934349,15.18090345,12.9771423,3.653537431,172.0502391,2.975457077,12.83985868,12.03997453,155.8694202,0.973475434,0.196076549,111.8845235,0.040367034,0.152588827,0.054651252,0.138855423,0.035804667,1.169941626,0.015769923,1.283985868
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,19007.75,50652.4166666667,49654,1.26166666666667,0.151588277462104,1.15105090130679,0.404704210539537,0.268099363490194,13.6891350033868,0.274626592075018,0.408847370243685,0.317233802078878,0.0021170431746528,0.304877212466098,2.0375741483064,1.45369295140921,11.3863098920408,0.179362517,0.0482524654903247,0.0887045333722118,0.205699110890201,0.0368419772771485,1.19339627437546,0.0914382040108239,0.0311974659347291,0.0841814356964557,0.00733365268063114,0.130949374949215,0.257233475057867,0.192168756373941,0.359912860995722,0.00627649902557456,6392.588844,21625.13237,2190.796475,370.2795254,14268.60462,5.815379919,9.34212645,26.73054531,30.15916633,19.34515712,233.1635452,13.66253525,27.24284566,82.46439609,80.01298978,19.71716827,2.554928725,18.54918601,0.034310742,0.155079299,0.269978508,0.476514828,0.118005458,1.935257425,0.028691324,2.724284566
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,18325.2857142857,48026.9285714286,47062,1.32285714285714,0.160464594150144,1.16629914335438,0.316523430626826,0.244511287827107,12.2474144785182,0.147877185157783,0.378863137782567,0.249662821223165,0.00368241356147697,0.23779400227149,1.9050598543549,1.35679778262247,11.4473895294694,0.175135429214286,0.0673710769101825,0.265273235314483,0.0778513867220847,0.0616133730397851,2.8150193926965,0.111327253328458,0.0743543370887063,0.0843872295220559,0.00956723644320677,0.122183683015953,0.363165495743422,0.172132650594224,0.354705808545494,0.00584518484846346,4495.825694,17533.72021,1567.919211,262.5621361,10730.82606,4.010749764,8.272910832,24.02900522,26.45734265,13.39282812,213.4629871,10.06828333,20.22918999,27.8741193,187.6108062,16.30635979,3.413307769,209.2511082,0.016845149,0.435982401,0.396478586,0.203721538,0.081696252,1.280777922,0.220495405,2.022918999
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,17034.6923076923,47221.4615384615,46316.6923076923,1.31846153846154,0.226131458801412,1.41963747923618,0.616910174564268,0.367686799216612,20.0616647769672,0.179897609300567,0.361140557705345,0.17531195683679,0.0113480154381436,0.425600301924588,2.6164485537534,1.30349907617833,11.036017528464,0.194036148153846,0.0631056344736212,0.120824384235524,0.179567535602113,0.0746830566423798,1.84493185844275,0.128115318421012,0.0835923468630475,0.0819422431529004,0.026701908614098,0.13893378296534,0.271014972550017,0.222801686430649,0.366027947781892,0.00656161686260183,7640.061698,25617.84304,2459.596002,478.1053801,19294.05726,8.019375617,8.373213228,34.81762093,40.93193485,22.50407206,261.5567621,15.26880059,35.44641495,169.6093697,222.8752345,18.44697001,5.880696175,55.95276604,0.147556511,0.165789622,0.045262907,0.151448159,0.393821261,2.354010859,0.138946085,3.544641495
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,18249.75,49947.5833333333,48992.5,1.34,0.147109505492156,0.977160052188399,0.321301667951198,0.261716647891247,18.0134850106455,0.203004532419441,0.386914613551111,0.22512512181608,0.0101858812462598,0.200718824342953,1.79822953798866,1.44176998376998,11.0252231152202,0.181389239916667,0.0401338310353468,0.114553415102667,0.0764578690183714,0.0462277762218569,1.74218092870164,0.121714483535101,0.0824107030264107,0.0962273603530689,0.0185177813346441,0.142303034388266,0.236529745333112,0.19862308142662,0.298801686035369,0.00490081117766475,7405.052803,23158.71471,2487.088223,488.9858648,21529.71781,9.69654668,9.940322624,43.85099046,64.61496501,26.16719666,242.5140453,20.70374755,35.28699525,51.83536962,264.0093477,6.715138201,11.83345793,161.4728836,0.224959883,0.090456936,0.526211885,0.594457678,0.423908586,1.406581463,0.211178225,3.528699525
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,20284.8461538462,53917.7692307692,53095.1538461538,1.32692307692308,0.0506273023517169,0.56885924508314,0.111987599804921,0.0802215372713461,13.212735573647,0.252942193311442,0.376667544240089,0.214643644305641,0.00338291510206843,0.0664620430808818,0.722076022192721,1.35877159774444,10.7576722591587,0.161036549230769,0.0259975613531787,0.0737561489231698,0.0368513423298776,0.038059282024147,1.04008705986022,0.0800160044149184,0.0538998378972289,0.0812718946943956,0.0121972738610492,0.069492967261062,0.145856337806317,0.150025310282177,0.215227564886288,0.00286787821750823,6938.306145,20268.84804,2279.040838,412.4972905,23564.0081,6.815172626,14.36379274,35.30719832,38.30523184,23.87451872,229.7243184,10.85448743,26.51036789,81.87201251,222.9573285,6.837122514,2.062486453,197.937668,0.16424566,0.176674651,0.748512604,0.597561617,0.272169513,3.744506391,0.051016091,2.651036789
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,19990.7857142857,51979.6428571429,51060.2857142857,1.34714285714286,0.0549896972258228,0.61261521315011,0.134996828087072,0.0920987449257998,9.78692121760968,0.1602430467074,0.36208945798062,0.204680103042979,0.00773457784703655,0.139158425897172,0.896235207955924,1.42508548160449,11.00917489869,0.158320473214286,0.0188874438329562,0.112529571941162,0.0334772091423401,0.04635543778461,1.90608253331443,0.105993983700183,0.0714226123113817,0.0811952331833783,0.0160927915734166,0.128783082390673,0.279217387905346,0.175198613788064,0.248318777029302,0.00539907012543843,8950.558177,24808.64122,2482.192492,468.1176464,19367.63702,6.870330497,8.283716354,39.39945912,38.04452155,26.1051305,258.8993453,16.12641381,38.83837476,82.34513523,322.5123358,13.15562021,3.042764702,404.7836136,0.10580309,0.226973828,0.374294862,0.391858572,0.253219766,2.74433306,0.219319228,3.883837476
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,19331.5384615385,49434.8461538462,48601.1538461538,1.31,0.0638309218273225,0.61586224268931,0.17128594659409,0.139575852140842,8.24928485594361,0.156167195187983,0.36439145565449,0.20364323367611,0.0012672143144529,0.224358450563639,1.28967557523052,1.59397694241955,11.4528095699939,0.162562439846154,0.043142465364425,0.113631922828236,0.0514110141596287,0.0687090005922271,2.00926985405565,0.106557605726139,0.0531624893236566,0.088720122777601,0.00456900618776186,0.127163166424789,0.210126606737091,0.226051563145595,0.217058083471779,0.00506227187493313,2336.807871,10578.61869,931.8953279,132.2391605,28458.15526,4.4576731,6.187784978,33.54823181,28.66381491,6.326605247,150.1829657,3.63246372,15.22168904,32.71531019,76.16605456,16.21497871,0.978569787,623.2336001,0.104755318,0.173876758,0.301934086,0.447155513,0.032898347,1.697067512,0.041773333,1.522168904
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,16727.7142857143,44950.3571428571,44127.8571428571,1.34214285714286,0.17980807905279,1.05987780827647,0.332192931923742,0.234038432866966,12.9919943768817,0.127565219841159,0.302730035614073,0.205474865636737,0.023903697333824,0.331287597146348,2.00204534545912,1.52892276932033,11.4612958859991,0.1775461945,0.0383812599757137,0.193248768150231,0.0984229928332965,0.0380136176928878,3.01391519776286,0.118622953143214,0.078274829375359,0.0603914394515859,0.0388447255346439,0.128450791205206,0.418456706960044,0.11902097633792,0.419340459099287,0.00721274509635771,4675.210641,15306.70025,1260.681432,253.2933803,22717.61164,4.917649378,6.573395751,29.94669397,23.73971131,14.32868034,171.0846086,7.44121623,22.64753764,39.73929045,192.8644231,26.60037821,1.646406972,131.7621475,0.046225904,0.121607821,0.374333675,0.12582047,0.222094545,1.505544556,0.142871352,2.264753764
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,50137.4615384615,1.31,0.0897530917274127,0.808983931245711,0.285296891624628,0.175666476363523,15.0126466593785,0.156455149823592,0.341206551852587,0.225028664579198,0.0003295419531622,0.171379365138262,1.46379253464924,1.4339402038079,10.7424988175979,0.168199263153846,0.0286068344335803,0.124371379409284,0.071637896818127,0.0472197582693526,3.02534346324714,0.136677234064835,0.0765049848301223,0.0555655078806903,0.000973539905853925,0.104820556715571,0.278930059703703,0.182168419103231,0.326420014142554,0.00880844982485949,3450.956197,14483.51439,1130.676773,183.982931,10907.12191,2.854988022,7.039017163,21.79382396,16.6275996,11.48762934,184.4496706,5.635881127,18.64517078,49.34867362,260.703259,9.723820245,2.244591758,205.0538919,0.043966816,0.173863724,0.366136243,0.310936112,0.079264642,0.996028221,0.071012102,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,49092.7692307692,1.29692307692308,0.121895780758495,0.97319648871937,0.342619624698911,0.207171490772398,14.5602916556744,0.210208064528616,0.383333374917409,0.188673505060118,0.0003295419531622,0.199142218982032,1.54821616582449,1.42660649483684,10.8825126918049,0.169681712692308,0.0433002017821921,0.0964532220677064,0.179631324218199,0.055403660158706,1.24246003134112,0.0666533286895216,0.0804187172811945,0.0494369916063698,0.000973539905853925,0.120787345202572,0.295442676243157,0.174229726186962,0.327527877285806,0.00535736353296923,6847.805483,20434.06435,2039.268789,341.6514086,13769.49752,4.926755175,7.826063409,21.85564158,27.36166731,19.78681817,233.8952637,9.132377618,32.61245875,156.129965,433.2021643,17.53771158,8.404624652,214.8041612,0.130066337,0.230086264,0.240412057,0.601956681,0.316589091,1.450150635,0.043835413,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,21128.75,48795.75,47838,1.3875,0.0857318930286392,0.32129345741974,0.0580770823697891,1.53534862503915,4.3378212153862,0.160426967800362,0.389264709836394,0.130662242400665,0.0960265985198002,0.246093049406299,0.992138561873905,1.29243944396307,11.5778992516236,0.15329975375,0.0232400710395689,0.104817549087662,0.03236713088312,0.943277612745013,1.50558757690123,0.116670292062917,0.0624041779904017,0.121852926089281,0.0625394336086542,0.199092492125039,0.285477144598902,0.391207991180516,0.356869417976623,0.00223801385347654,6749.372655,20764.4876,8034.582758,614.0518172,32678.58936,16.33205694,26.27212126,24.69368632,74.45665889,4.612179656,138.036883,93.81158408,25.94707768,1924.888147,191.5470843,86.27648623,4.3370591,69.15812421,0.063835773,0.174368454,0.086063133,0.998541864,0.039321744,6.40274082,8.921202081,2.594707768
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,48672.2941176471,1.34235294117647,0.0960129598625881,0.763422781367771,0.705738467681151,0.332998979185311,41.6771392901764,0.545551463342765,0.307693025010167,0.18890813941341,0.0346134855371568,0.176908295337565,1.51358533000182,1.17576757138731,8.46672507737811,0.203875801529412,0.0691568270237385,0.30829228072334,0.290279905424347,0.165198949286582,6.90328319994413,0.109290172275626,0.0840295542488813,0.0778598775795641,0.0468261788672884,0.0965930308150581,0.355482696225054,0.27397078775052,0.893235378276841,0.0122903659962809,8470.459825,24349.44729,10205.77283,553.5802331,48738.7654,18.68861595,39.93389191,26.74331214,81.89432683,6.928285046,172.0332159,130.2830932,32.36277494,2421.09846,711.6515767,252.6865249,15.06148595,1007.282625,0.079848366,0.141991361,0.313205083,1.376284175,0.072325223,8.636659734,7.874920915,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,62594.0666666667,1.37933333333333,0.181214094726284,0.878790208166814,0.859288967155628,0.256737469670082,49.1358166857354,0.393362132915145,0.296466975068022,0.142950951791916,0.0380927121765093,0.147239048355324,1.25131636452414,0.967152832695467,7.23595579324116,0.201586507466667,0.0787211697056077,0.414322570139085,0.404506902467117,0.100215846736441,6.77062671512206,0.128197375509525,0.0359929119774265,0.0634614537001433,0.0421879852595176,0.113490297934874,0.444456988496181,0.191222598484794,0.853404020128781,0.0220913685909312,7270.581826,18719.29689,11837.89698,433.6021987,40886.55616,15.75984242,28.84382633,26.49605516,74.54857758,8.457485532,154.8814977,132.8980564,58.59664427,2083.787413,285.4615205,130.380681,7.251617097,685.9688045,0.167762212,0.280654365,0.302346615,0.647526893,0.069317299,4.521959852,7.845461046,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,62418.2142857143,1.38142857142857,0.0877478553796436,0.390582685689836,0.312653625260681,0.119456918810918,29.9821125543933,0.316053460500596,0.365756347895422,0.167640381961055,0.00583256264211387,0.0866048061061052,0.502196980278829,1.23674775835545,8.83065768213205,0.159645525071429,0.0808415935140842,0.145885249783811,0.143650134272826,0.0453331060847743,7.88285154850447,0.132755690925535,0.058805337217916,0.0929550022509426,0.012362423519386,0.0813799995775612,0.116199046030809,0.251407934097654,0.943126445111424,0.00631906653232497,2638.458059,7892.84278,3166.073488,145.6542648,18707.63044,5.990333136,14.90398608,12.73383553,27.27598299,2.597921886,65.34606485,43.42615035,17.48773645,863.5155109,163.3355729,44.73377847,1.71335692,91.41985794,0.045056322,0.05400101,0.0819318,0.458474537,0.063207346,2.211412383,1.823579953,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,49938.7142857143,1.39357142857143,0.218706964788237,0.985993735359558,0.87908357640978,0.2134063612368,25.7408375132866,0.289108653509735,0.402288456362092,0.242247553560905,0.0169814479972065,0.127834900190609,1.3339836360958,1.34742038964797,10.1947272178727,0.185652934857143,0.218645969116447,0.507266115936629,0.473510744792495,0.0826301904706554,6.59630231305671,0.151133338935702,0.0562339783636935,0.0935664868101927,0.027232668144524,0.129350201110714,0.570202435939877,0.198949412759335,0.690403236669793,0.0201604584524328,7029.037339,23057.20465,9442.994519,372.8583737,35630.07615,14.56260068,31.14535059,25.82156005,65.36111894,4.555799076,143.4502871,114.5251759,28.19880436,1907.985918,434.2114875,253.226675,8.19883524,399.9479647,0.081466026,0.089369364,0.18436126,0.643115219,0.017626227,5.236474934,6.949966381,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,54120.5625,1.32875,0.0890672948505154,0.577707515240252,0.555616917741973,0.137366008744003,16.4575855194548,0.141123903445104,0.421276894382282,0.232892473011783,0.0217574128129144,0.115402415517452,0.696920497147885,1.57662037806206,10.5327691162225,0.1600421338125,0.100172705684558,0.589454536729666,0.491164099099506,0.0698296683144691,9.00055727169556,0.0989368870820419,0.0498718364636765,0.0868661694965908,0.0541529573245955,0.111612389310953,0.433299801214837,0.191919451336532,0.914265246299833,0.0133615973286676,3048.627916,8068.846686,3112.020149,137.6502423,13008.32214,5.221829427,13.60485991,19.18499137,28.74841778,4.22647584,73.24363877,41.3224873,19.1429554,1029.760485,203.0553031,70.38593935,3.767816255,299.9003674,0.034339306,0.037998077,0.141255927,0.45941447,0.084413495,2.496659877,1.733822103,1.91429554
